"날짜","종가","시가","고가","저가","거래량","변동 %"
"2008- 05- 07","2,438.49","2,483.03","2,496.65","2,435.76","911.61M","-1.80%"
"2008- 05- 06","2,483.31","2,455.11","2,488.83","2,445.37","901.34M","0.78%"
"2008- 05- 05","2,464.12","2,475.31","2,486.05","2,458.12","923.26M","-0.52%"
"2008- 05- 02","2,476.99","2,499.14","2,499.14","2,461.46","910.99M","-0.15%"
"2008- 05- 01","2,480.71","2,416.49","2,480.71","2,416.49","948.23M","2.81%"
"2008- 04- 30","2,412.80","2,434.20","2,451.19","2,406.37","933.51M","-0.55%"
"2008- 04- 29","2,426.10","2,420.00","2,435.38","2,412.10","728.32M","0.07%"
"2008- 04- 28","2,424.40","2,422.63","2,437.00","2,416.90","724.64M","0.06%"
"2008- 04- 25","2,422.93","2,424.68","2,427.09","2,391.15","834.67M","-0.25%"
"2008- 04- 24","2,428.92","2,408.25","2,447.28","2,383.76","952.58M","0.99%"
"2008- 04- 23","2,405.21","2,391.64","2,412.53","2,382.77","874.04M","1.19%"
"2008- 04- 22","2,376.94","2,397.12","2,397.17","2,361.67","796.78M","-1.29%"
"2008- 04- 21","2,408.04","2,393.07","2,410.97","2,389.82","666.47M","0.21%"
"2008- 04- 18","2,402.97","2,394.52","2,412.78","2,383.24","948.93M","2.61%"
"2008- 04- 17","2,341.83","2,347.32","2,348.31","2,327.66","731.84M","-0.35%"
"2008- 04- 16","2,350.11","2,313.42","2,352.21","2,313.42","882.09M","2.80%"
"2008- 04- 15","2,286.04","2,287.43","2,291.12","2,266.29","753.08M","0.45%"
"2008- 04- 14","2,275.82","2,287.02","2,296.73","2,274.91","653.21M","-0.63%"
"2008- 04- 11","2,290.24","2,327.70","2,328.45","2,286.19","780.02M","-2.61%"
"2008- 04- 10","2,351.70","2,326.78","2,363.91","2,324.39","892.35M","1.27%"
"2008- 04- 09","2,322.12","2,351.94","2,353.54","2,311.45","773.99M","-1.13%"
"2008- 04- 08","2,348.76","2,353.58","2,359.40","2,337.84","673.60M","-0.68%"
"2008- 04- 07","2,364.83","2,386.62","2,390.04","2,359.54","702.53M","-0.26%"
"2008- 04- 04","2,370.98","2,366.91","2,391.93","2,351.76","769.48M","0.32%"
"2008- 04- 03","2,363.30","2,347.91","2,373.99","2,339.38","781.17M","0.08%"
"2008- 04- 02","2,361.40","2,363.42","2,381.21","2,347.78","847.59M","-0.06%"
"2008- 04- 01","2,362.75","2,306.51","2,362.75","2,305.40","912.58M","3.67%"
"2008- 03- 31","2,279.10","2,265.15","2,289.70","2,260.59","783.53M","0.79%"
"2008- 03- 28","2,261.18","2,291.32","2,304.71","2,256.87","788.98M","-0.86%"
"2008- 03- 27","2,280.83","2,315.04","2,315.91","2,280.47","887.72M","-1.87%"
"2008- 03- 26","2,324.36","2,328.62","2,331.18","2,306.49","797.20M","-0.71%"
"2008- 03- 25","2,341.05","2,329.16","2,346.78","2,312.06","874.17M","0.61%"
"2008- 03- 24","2,326.75","2,268.20","2,336.70","2,268.20","950.86M","3.04%"
"2008- 03- 20","2,258.11","2,220.50","2,258.11","2,208.12","1.48B","2.18%"
"2008- 03- 19","2,209.96","2,272.12","2,280.90","2,209.96","964.16M","-2.57%"
"2008- 03- 18","2,268.26","2,215.61","2,268.26","2,206.81","1.06B","4.19%"
"2008- 03- 17","2,177.01","2,166.94","2,200.53","2,155.42","1.07B","-1.60%"
"2008- 03- 14","2,212.49","2,271.21","2,277.11","2,191.75","1.14B","-2.26%"
"2008- 03- 13","2,263.61","2,219.28","2,272.55","2,199.38","1.01B","0.88%"
"2008- 03- 12","2,243.87","2,259.97","2,282.61","2,241.38","878.26M","-0.53%"
"2008- 03- 11","2,255.76","2,209.65","2,255.76","2,192.50","1.02B","3.98%"
"2008- 03- 10","2,169.34","2,211.14","2,216.89","2,168.67","891.90M","-1.95%"
"2008- 03- 07","2,212.49","2,204.48","2,242.50","2,186.93","986.73M","-0.36%"
"2008- 03- 06","2,220.50","2,265.67","2,272.20","2,219.33","910.66M","-2.30%"
"2008- 03- 05","2,272.81","2,266.49","2,290.01","2,254.20","957.20M","0.55%"
"2008- 03- 04","2,260.28","2,244.21","2,266.37","2,221.09","1.14B","0.07%"
"2008- 03- 03","2,258.60","2,271.26","2,275.75","2,240.30","937.64M","-0.57%"
"2008- 02- 29","2,271.48","2,309.06","2,311.23","2,264.97","1.10B","-2.58%"
"2008- 02- 28","2,331.57","2,342.56","2,352.88","2,324.47","869.37M","-0.94%"
"2008- 02- 27","2,353.78","2,329.16","2,363.52","2,326.34","945.28M","0.37%"
"2008- 02- 26","2,344.99","2,314.42","2,361.10","2,311.32","1.00B","0.75%"
"2008- 02- 25","2,327.48","2,303.41","2,333.71","2,294.38","945.73M","1.05%"
"2008- 02- 22","2,303.35","2,306.61","2,308.76","2,265.36","962.09M","0.16%"
"2008- 02- 21","2,299.78","2,344.08","2,353.79","2,294.77","966.53M","-1.17%"
"2008- 02- 20","2,327.10","2,292.82","2,331.70","2,291.24","976.64M","0.91%"
"2008- 02- 19","2,306.20","2,348.98","2,352.79","2,300.10","831.05M","-0.67%"
"2008- 02- 15","2,321.80","2,320.58","2,329.17","2,305.81","889.97M","-0.46%"
"2008- 02- 14","2,332.54","2,376.22","2,376.22","2,328.59","940.50M","-1.74%"
"2008- 02- 13","2,373.93","2,347.22","2,373.93","2,338.91","956.17M","2.32%"
"2008- 02- 12","2,320.04","2,333.31","2,349.55","2,305.83","934.58M","0.00%"
"2008- 02- 11","2,320.06","2,310.75","2,326.23","2,294.42","934.98M","0.66%"
"2008- 02- 08","2,304.85","2,290.50","2,318.67","2,280.27","965.35M","0.52%"
"2008- 02- 07","2,293.03","2,259.62","2,318.52","2,252.65","1.26B","0.63%"
"2008- 02- 06","2,278.75","2,327.18","2,338.27","2,277.27","1.07B","-1.33%"
"2008- 02- 05","2,309.57","2,344.81","2,359.43","2,309.57","1.08B","-3.08%"
"2008- 02- 04","2,382.85","2,413.42","2,413.42","2,382.09","919.78M","-1.26%"
"2008- 02- 01","2,413.36","2,392.58","2,419.23","2,374.50","1.34B","0.98%"
"2008- 01- 31","2,389.86","2,317.11","2,403.46","2,313.52","1.28B","1.74%"
"2008- 01- 30","2,349.00","2,346.36","2,396.00","2,343.88","1.12B","-0.38%"
"2008- 01- 29","2,358.06","2,360.43","2,362.11","2,332.00","972.92M","0.35%"
"2008- 01- 28","2,349.91","2,324.85","2,349.91","2,306.64","911.86M","1.02%"
"2008- 01- 25","2,326.20","2,402.80","2,408.22","2,322.56","1.18B","-1.47%"
"2008- 01- 24","2,360.92","2,328.86","2,361.89","2,326.37","1.32B","1.92%"
"2008- 01- 23","2,316.41","2,226.77","2,320.13","2,202.54","1.62B","1.05%"
"2008- 01- 22","2,292.27","2,221.20","2,318.60","2,221.20","1.53B","-2.04%"
"2008- 01- 18","2,340.02","2,365.56","2,384.21","2,323.29","1.40B","-0.29%"
"2008- 01- 17","2,346.90","2,405.74","2,416.51","2,343.65","1.26B","-1.99%"
"2008- 01- 16","2,394.59","2,390.56","2,429.58","2,361.22","1.52B","-0.95%"
"2008- 01- 15","2,417.59","2,449.04","2,455.29","2,412.47","1.08B","-2.45%"
"2008- 01- 14","2,478.30","2,470.87","2,483.13","2,455.34","925.05M","1.57%"
"2008- 01- 11","2,439.94","2,471.86","2,473.95","2,428.85","1.05B","-1.95%"
"2008- 01- 10","2,488.52","2,452.12","2,503.55","2,446.80","1.22B","0.56%"
"2008- 01- 09","2,474.55","2,443.85","2,474.55","2,407.39","1.25B","1.39%"
"2008- 01- 08","2,440.51","2,506.97","2,527.42","2,440.51","1.12B","-2.36%"
"2008- 01- 07","2,499.46","2,514.15","2,521.62","2,471.23","1.14B","-0.21%"
"2008- 01- 04","2,504.65","2,571.08","2,571.08","2,502.68","1.08B","-3.77%"
"2008- 01- 03","2,602.68","2,611.96","2,624.27","2,592.18","875.78M","-0.27%"
"2008- 01- 02","2,609.63","2,653.91","2,661.50","2,597.81","931.36M","-1.61%"
"2007- 12- 31","2,652.28","2,663.78","2,668.61","2,646.09","658.48M","-0.83%"
"2007- 12- 28","2,674.46","2,693.36","2,697.77","2,661.79","566.85M","-0.09%"
"2007- 12- 27","2,676.79","2,715.02","2,717.12","2,675.89","611.18M","-1.75%"
"2007- 12- 26","2,724.41","2,702.82","2,727.55","2,698.48","539.39M","0.40%"
"2007- 12- 24","2,713.50","2,694.35","2,715.77","2,694.35","315.73M","0.80%"
"2007- 12- 21","2,691.99","2,676.85","2,691.99","2,671.59","1.34B","1.94%"
"2007- 12- 20","2,640.86","2,628.12","2,640.88","2,605.21","843.41M","1.53%"
"2007- 12- 19","2,601.01","2,593.33","2,609.73","2,583.32","798.99M","0.19%"
"2007- 12- 18","2,596.03","2,597.59","2,604.38","2,553.99","867.03M","0.84%"
"2007- 12- 17","2,574.46","2,623.23","2,626.37","2,574.46","829.73M","-2.32%"
"2007- 12- 14","2,635.74","2,647.68","2,671.88","2,634.75","853.43M","-1.23%"
"2007- 12- 13","2,668.49","2,651.45","2,670.33","2,641.57","923.64M","-0.10%"
"2007- 12- 12","2,671.14","2,703.26","2,712.59","2,638.82","997.80M","0.71%"
"2007- 12- 11","2,652.35","2,723.09","2,734.82","2,650.22","968.73M","-2.45%"
"2007- 12- 10","2,718.95","2,710.73","2,727.84","2,706.59","758.13M","0.47%"
"2007- 12- 07","2,706.16","2,710.33","2,711.96","2,695.96","755.69M","-0.11%"
"2007- 12- 06","2,709.03","2,665.87","2,709.10","2,664.71","819.54M","1.60%"
"2007- 12- 05","2,666.36","2,648.96","2,671.72","2,647.41","967.35M","1.78%"
"2007- 12- 04","2,619.83","2,620.34","2,636.01","2,613.83","833.49M","-0.66%"
"2007- 12- 03","2,637.13","2,654.91","2,667.82","2,636.96","828.58M","-0.90%"
"2007- 11- 30","2,660.96","2,693.61","2,696.24","2,642.25","1.12B","-0.27%"
"2007- 11- 29","2,668.13","2,653.36","2,675.21","2,648.49","876.43M","0.20%"
"2007- 11- 28","2,662.91","2,607.33","2,667.93","2,606.86","1.04B","3.18%"
"2007- 11- 27","2,580.80","2,557.98","2,585.93","2,546.37","934.39M","1.57%"
"2007- 11- 26","2,540.99","2,599.82","2,613.69","2,539.81","856.97M","-2.14%"
"2007- 11- 23","2,596.60","2,578.99","2,601.55","2,567.58","342.99M","1.34%"
"2007- 11- 21","2,562.15","2,570.53","2,597.17","2,542.70","865.76M","-1.33%"
"2007- 11- 20","2,596.81","2,603.53","2,633.82","2,554.32","1.11B","0.13%"
"2007- 11- 19","2,593.38","2,622.44","2,628.15","2,583.26","942.60M","-1.66%"
"2007- 11- 16","2,637.24","2,631.81","2,640.03","2,596.59","1.07B","0.72%"
"2007- 11- 15","2,618.51","2,636.27","2,652.65","2,601.39","955.39M","-0.98%"
"2007- 11- 14","2,644.32","2,698.03","2,698.35","2,636.32","1.01B","-1.10%"
"2007- 11- 13","2,673.65","2,613.37","2,673.65","2,613.37","1.11B","3.46%"
"2007- 11- 12","2,584.13","2,619.41","2,643.00","2,583.00","1.22B","-1.67%"
"2007- 11- 09","2,627.94","2,648.96","2,668.79","2,624.43","1.22B","-2.52%"
"2007- 11- 08","2,696.00","2,748.40","2,753.05","2,648.03","1.43B","-1.92%"
"2007- 11- 07","2,748.76","2,798.45","2,810.19","2,748.31","1.04B","-2.70%"
"2007- 11- 06","2,825.18","2,809.81","2,825.47","2,780.22","988.67M","1.07%"
"2007- 11- 05","2,795.18","2,782.80","2,807.51","2,771.91","883.47M","-0.54%"
"2007- 11- 02","2,810.38","2,812.79","2,817.03","2,773.82","1.01B","0.56%"
"2007- 11- 01","2,794.83","2,835.00","2,835.63","2,793.17","1.05B","-2.25%"
"2007- 10- 31","2,859.12","2,827.80","2,861.51","2,815.67","1.05B","1.51%"
"2007- 10- 30","2,816.71","2,807.32","2,828.82","2,803.67","905.48M","-0.03%"
"2007- 10- 29","2,817.44","2,815.16","2,825.37","2,805.25","853.06M","0.47%"
"2007- 10- 26","2,804.19","2,806.52","2,810.31","2,776.53","1.05B","1.94%"
"2007- 10- 25","2,750.86","2,777.59","2,787.29","2,733.08","1.13B","-0.86%"
"2007- 10- 24","2,774.76","2,775.33","2,781.96","2,720.30","1.13B","-0.88%"
"2007- 10- 23","2,799.26","2,775.52","2,799.26","2,758.53","991.56M","1.65%"
"2007- 10- 22","2,753.93","2,705.86","2,755.47","2,698.14","845.13M","1.06%"
"2007- 10- 19","2,725.16","2,799.32","2,799.32","2,725.16","1.05B","-2.65%"
"2007- 10- 18","2,799.31","2,778.31","2,803.26","2,770.11","820.73M","0.24%"
"2007- 10- 17","2,792.67","2,801.66","2,803.96","2,755.26","994.69M","1.04%"
"2007- 10- 16","2,763.91","2,770.03","2,781.80","2,759.43","857.58M","-0.58%"
"2007- 10- 15","2,780.05","2,809.17","2,811.66","2,764.68","848.87M","-0.91%"
"2007- 10- 12","2,805.68","2,779.79","2,806.18","2,778.29","795.85M","1.21%"
"2007- 10- 11","2,772.20","2,824.55","2,834.00","2,757.76","1.02B","-1.40%"
"2007- 10- 10","2,811.61","2,805.44","2,813.67","2,795.98","789.25M","0.27%"
"2007- 10- 09","2,803.91","2,793.95","2,806.41","2,784.52","785.35M","0.59%"
"2007- 10- 08","2,787.37","2,777.72","2,787.37","2,771.60","841.29M","0.25%"
"2007- 10- 05","2,780.32","2,754.68","2,784.93","2,749.85","840.71M","1.71%"
"2007- 10- 04","2,733.57","2,735.39","2,735.52","2,718.05","707.50M","0.15%"
"2007- 10- 03","2,729.43","2,734.32","2,746.14","2,721.23","772.13M","-0.64%"
"2007- 10- 02","2,747.11","2,740.65","2,747.11","2,732.69","753.26M","0.22%"
"2007- 10- 01","2,740.99","2,704.25","2,743.53","2,704.25","863.17M","1.46%"
"2007- 09- 28","2,701.50","2,709.65","2,716.75","2,692.02","848.41M","-0.30%"
"2007- 09- 27","2,709.59","2,711.82","2,712.79","2,702.02","750.31M","0.39%"
"2007- 09- 26","2,699.03","2,696.53","2,709.23","2,689.59","852.09M","0.58%"
"2007- 09- 25","2,683.45","2,658.53","2,683.92","2,656.33","800.75M","0.58%"
"2007- 09- 24","2,667.95","2,676.42","2,692.16","2,660.52","816.22M","-0.12%"
"2007- 09- 21","2,671.22","2,670.75","2,678.69","2,666.32","1.20B","0.64%"
"2007- 09- 20","2,654.29","2,659.58","2,669.43","2,648.07","748.11M","-0.46%"
"2007- 09- 19","2,666.48","2,665.89","2,683.02","2,654.90","967.56M","0.56%"
"2007- 09- 18","2,651.66","2,592.96","2,651.66","2,583.14","945.60M","2.71%"
"2007- 09- 17","2,581.66","2,594.04","2,596.09","2,575.36","608.31M","-0.79%"
"2007- 09- 14","2,602.18","2,582.15","2,603.63","2,577.73","676.86M","0.04%"
"2007- 09- 13","2,601.06","2,607.13","2,612.70","2,589.41","725.84M","0.35%"
"2007- 09- 12","2,592.07","2,592.83","2,612.18","2,590.38","776.33M","-0.21%"
"2007- 09- 11","2,597.47","2,573.28","2,598.94","2,572.86","745.90M","1.50%"
"2007- 09- 10","2,559.11","2,581.78","2,588.88","2,536.93","783.22M","-0.26%"
"2007- 09- 07","2,565.70","2,581.48","2,584.28","2,556.59","806.14M","-1.86%"
"2007- 09- 06","2,614.32","2,615.74","2,620.89","2,595.52","772.22M","0.32%"
"2007- 09- 05","2,605.95","2,618.28","2,621.54","2,596.70","841.92M","-0.92%"
"2007- 09- 04","2,630.24","2,596.38","2,644.45","2,596.38","803.18M","1.30%"
"2007- 08- 31","2,596.36","2,596.19","2,603.11","2,579.79","704.76M","1.21%"
"2007- 08- 30","2,565.30","2,545.08","2,587.86","2,542.48","730.53M","0.08%"
"2007- 08- 29","2,563.16","2,518.82","2,563.16","2,512.60","713.32M","2.50%"
"2007- 08- 28","2,500.64","2,546.39","2,548.06","2,500.55","698.99M","-2.37%"
"2007- 08- 27","2,561.25","2,570.41","2,573.83","2,557.48","578.27M","-0.60%"
"2007- 08- 24","2,576.69","2,539.65","2,576.69","2,534.64","708.17M","1.38%"
"2007- 08- 23","2,541.70","2,562.41","2,565.35","2,530.57","750.77M","-0.43%"
"2007- 08- 22","2,552.80","2,542.99","2,554.90","2,533.74","789.64M","1.25%"
"2007- 08- 21","2,521.30","2,502.31","2,529.66","2,500.66","768.90M","0.51%"
"2007- 08- 20","2,508.59","2,511.07","2,516.31","2,487.44","779.99M","0.14%"
"2007- 08- 17","2,505.03","2,510.38","2,524.96","2,466.36","1.31B","2.20%"
"2007- 08- 16","2,451.07","2,440.91","2,460.50","2,386.69","1.54B","-0.32%"
"2007- 08- 15","2,458.83","2,492.76","2,520.39","2,457.89","1.03B","-1.61%"
"2007- 08- 14","2,499.12","2,549.26","2,552.49","2,499.12","901.25M","-1.70%"
"2007- 08- 13","2,542.24","2,566.60","2,572.51","2,541.35","1.03B","-0.10%"
"2007- 08- 10","2,544.89","2,529.54","2,569.25","2,503.16","1.44B","-0.45%"
"2007- 08- 09","2,556.49","2,573.03","2,615.93","2,556.49","1.64B","-2.16%"
"2007- 08- 08","2,612.98","2,582.60","2,627.75","2,582.60","1.68B","2.01%"
"2007- 08- 07","2,561.60","2,532.78","2,577.81","2,523.44","1.30B","0.56%"
"2007- 08- 06","2,547.33","2,524.87","2,547.33","2,491.96","1.28B","1.44%"
"2007- 08- 03","2,511.25","2,572.92","2,575.58","2,511.12","1.20B","-2.51%"
"2007- 08- 02","2,575.98","2,557.59","2,579.28","2,553.14","1.11B","0.89%"
"2007- 08- 01","2,553.16","2,538.50","2,557.11","2,515.81","1.31B","0.30%"
"2007- 07- 31","2,545.57","2,606.32","2,607.45","2,545.57","1.20B","-1.43%"
"2007- 07- 30","2,582.57","2,568.14","2,592.00","2,552.31","1.05B","0.82%"
"2007- 07- 27","2,561.56","2,599.87","2,608.99","2,561.56","1.19B","-1.45%"
"2007- 07- 26","2,599.34","2,620.75","2,632.46","2,563.81","1.50B","-1.84%"
"2007- 07- 25","2,648.17","2,660.19","2,665.81","2,628.15","1.11B","0.31%"
"2007- 07- 24","2,639.86","2,673.70","2,682.40","2,634.03","1.14B","-1.89%"
"2007- 07- 23","2,690.58","2,698.49","2,705.03","2,688.41","926.86M","0.11%"
"2007- 07- 20","2,687.60","2,709.99","2,710.32","2,674.64","1.12B","-1.19%"
"2007- 07- 19","2,720.04","2,716.66","2,724.74","2,710.84","988.93M","0.76%"
"2007- 07- 18","2,699.49","2,695.28","2,699.87","2,674.26","982.99M","-0.47%"
"2007- 07- 17","2,712.29","2,702.10","2,719.94","2,701.56","959.41M","0.55%"
"2007- 07- 16","2,697.33","2,703.40","2,712.13","2,693.71","791.35M","-0.36%"
"2007- 07- 13","2,707.00","2,696.96","2,707.64","2,694.09","772.29M","0.20%"
"2007- 07- 12","2,701.73","2,662.76","2,701.73","2,662.52","984.17M","1.88%"
"2007- 07- 11","2,651.79","2,637.12","2,652.34","2,631.89","865.48M","0.48%"
"2007- 07- 10","2,639.16","2,657.87","2,662.55","2,637.66","990.39M","-1.16%"
"2007- 07- 09","2,670.02","2,668.99","2,672.59","2,660.65","818.38M","0.13%"
"2007- 07- 06","2,666.51","2,656.30","2,667.97","2,649.05","720.94M","0.37%"
"2007- 07- 05","2,656.65","2,646.30","2,658.01","2,637.78","762.28M","0.44%"
"2007- 07- 03","2,644.95","2,636.71","2,644.95","2,635.00","493.79M","0.48%"
"2007- 07- 02","2,632.30","2,617.39","2,632.30","2,614.84","829.34M","1.12%"
"2007- 06- 29","2,603.23","2,619.94","2,626.56","2,590.09","1.02B","-0.20%"
"2007- 06- 28","2,608.37","2,606.14","2,624.60","2,604.60","891.07M","0.12%"
"2007- 06- 27","2,605.35","2,563.83","2,605.92","2,560.45","927.87M","1.21%"
"2007- 06- 26","2,574.16","2,589.22","2,590.89","2,566.34","963.87M","-0.11%"
"2007- 06- 25","2,577.08","2,590.59","2,605.87","2,568.50","953.39M","-0.46%"
"2007- 06- 22","2,588.96","2,610.36","2,612.75","2,583.24","1.59B","-1.07%"
"2007- 06- 21","2,616.96","2,597.65","2,618.54","2,586.05","950.27M","0.65%"
"2007- 06- 20","2,599.96","2,632.20","2,634.60","2,599.63","902.16M","-1.02%"
"2007- 06- 19","2,626.76","2,620.31","2,631.30","2,612.42","866.18M","0.01%"
"2007- 06- 18","2,626.60","2,631.34","2,631.45","2,617.66","765.64M","0.00%"
"2007- 06- 15","2,626.71","2,625.33","2,630.51","2,620.72","1.25B","1.05%"
"2007- 06- 14","2,599.41","2,584.14","2,604.76","2,583.93","873.67M","0.66%"
"2007- 06- 13","2,582.31","2,558.47","2,582.31","2,556.72","959.75M","1.28%"
"2007- 06- 12","2,549.77","2,560.41","2,576.89","2,547.99","920.96M","-0.87%"
"2007- 06- 11","2,572.15","2,569.64","2,584.82","2,566.84","737.37M","-0.05%"
"2007- 06- 08","2,573.54","2,541.14","2,573.74","2,534.97","840.92M","1.27%"
"2007- 06- 07","2,541.38","2,577.37","2,585.73","2,541.38","1.04B","-1.77%"
"2007- 06- 06","2,587.18","2,599.56","2,599.56","2,578.81","891.21M","-0.92%"
"2007- 06- 05","2,611.23","2,611.16","2,613.31","2,595.01","982.84M","-0.27%"
"2007- 06- 04","2,618.29","2,606.05","2,619.75","2,604.85","834.22M","0.17%"
"2007- 06- 01","2,613.92","2,614.01","2,626.40","2,608.69","842.15M","0.36%"
"2007- 05- 31","2,604.52","2,599.47","2,607.90","2,594.29","1.13B","0.46%"
"2007- 05- 30","2,592.59","2,556.17","2,592.59","2,551.68","918.62M","0.80%"
"2007- 05- 29","2,572.06","2,561.04","2,576.36","2,558.40","761.70M","0.58%"
"2007- 05- 25","2,557.19","2,547.41","2,560.03","2,544.46","666.24M","0.76%"
"2007- 05- 24","2,537.92","2,577.21","2,585.73","2,531.28","1.04B","-1.52%"
"2007- 05- 23","2,577.05","2,592.62","2,600.94","2,576.23","892.98M","-0.42%"
"2007- 05- 22","2,588.02","2,580.04","2,593.03","2,573.95","859.51M","0.36%"
"2007- 05- 21","2,578.79","2,560.93","2,587.87","2,560.85","873.93M","0.80%"
"2007- 05- 18","2,558.45","2,548.07","2,559.03","2,540.67","956.92M","0.75%"
"2007- 05- 17","2,539.38","2,544.32","2,547.71","2,535.47","862.22M","-0.32%"
"2007- 05- 16","2,547.42","2,532.71","2,547.42","2,519.35","918.87M","0.88%"
"2007- 05- 15","2,525.29","2,544.67","2,557.78","2,523.83","981.58M","-0.83%"
"2007- 05- 14","2,546.44","2,564.05","2,568.93","2,537.92","880.74M","-0.62%"
"2007- 05- 11","2,562.22","2,541.66","2,562.45","2,539.67","786.19M","1.12%"
"2007- 05- 10","2,533.74","2,564.80","2,570.73","2,533.12","1.02B","-1.65%"
"2007- 05- 09","2,576.34","2,557.63","2,579.98","2,555.71","978.35M","0.18%"
"2007- 05- 08","2,571.75","2,563.18","2,571.75","2,551.15","877.81M","0.03%"
"2007- 05- 07","2,570.95","2,572.64","2,580.06","2,569.22","769.64M","-0.05%"
"2007- 05- 04","2,572.15","2,574.50","2,577.96","2,561.73","997.02M","0.26%"
"2007- 05- 03","2,565.46","2,560.85","2,569.80","2,555.84","983.73M","0.30%"
"2007- 05- 02","2,557.84","2,531.96","2,562.78","2,531.96","964.29M","1.04%"
"2007- 05- 01","2,531.53","2,529.95","2,532.37","2,510.57","1.09B","0.26%"
"2007- 04- 30","2,525.09","2,558.05","2,558.75","2,525.09","1.01B","-1.26%"
"2007- 04- 27","2,557.21","2,554.48","2,562.99","2,550.10","974.28M","0.11%"
"2007- 04- 26","2,554.46","2,551.49","2,560.64","2,544.12","1.11B","0.26%"
"2007- 04- 25","2,547.89","2,533.54","2,551.39","2,523.84","1.17B","0.92%"
"2007- 04- 24","2,524.54","2,528.39","2,529.48","2,509.26","1.04B","0.03%"
"2007- 04- 23","2,523.67","2,525.77","2,531.40","2,518.47","872.68M","-0.11%"
"2007- 04- 20","2,526.39","2,525.23","2,532.24","2,515.24","1.04B","0.84%"
"2007- 04- 19","2,505.35","2,497.22","2,515.95","2,490.34","955.40M","-0.21%"
"2007- 04- 18","2,510.50","2,507.34","2,518.21","2,499.65","931.98M","-0.26%"
"2007- 04- 17","2,516.95","2,519.12","2,522.07","2,510.60","889.83M","-0.05%"
"2007- 04- 16","2,518.33","2,500.55","2,519.03","2,500.55","816.45M","1.06%"
"2007- 04- 13","2,491.94","2,479.69","2,491.94","2,468.23","845.29M","0.47%"
"2007- 04- 12","2,480.32","2,455.72","2,480.41","2,448.71","847.09M","0.85%"
"2007- 04- 11","2,459.31","2,477.76","2,478.51","2,452.05","887.50M","-0.74%"
"2007- 04- 10","2,477.61","2,468.13","2,479.46","2,468.03","840.37M","0.34%"
"2007- 04- 09","2,469.18","2,478.02","2,478.68","2,464.57","795.45M","-0.09%"
"2007- 04- 05","2,471.34","2,457.65","2,471.34","2,455.60","700.39M","0.51%"
"2007- 04- 04","2,458.69","2,451.94","2,461.49","2,448.69","775.19M","0.34%"
"2007- 04- 03","2,450.33","2,432.30","2,456.17","2,432.30","878.45M","1.16%"
"2007- 04- 02","2,422.26","2,425.36","2,427.94","2,409.04","800.62M","0.03%"
"2007- 03- 30","2,421.64","2,419.91","2,432.20","2,403.01","965.51M","0.16%"
"2007- 03- 29","2,417.88","2,432.50","2,433.04","2,396.83","889.17M","0.03%"
"2007- 03- 28","2,417.10","2,427.19","2,434.32","2,413.09","863.59M","-0.83%"
"2007- 03- 27","2,437.43","2,448.92","2,450.03","2,435.19","802.40M","-0.74%"
"2007- 03- 26","2,455.63","2,451.60","2,455.63","2,428.00","805.96M","0.27%"
"2007- 03- 23","2,448.93","2,451.83","2,459.96","2,447.81","778.24M","-0.11%"
"2007- 03- 22","2,451.74","2,457.06","2,457.37","2,442.51","877.30M","-0.17%"
"2007- 03- 21","2,455.92","2,415.54","2,455.92","2,405.39","1.00B","1.98%"
"2007- 03- 20","2,408.21","2,394.82","2,412.64","2,393.19","824.16M","0.58%"
"2007- 03- 19","2,394.41","2,384.66","2,399.80","2,381.55","786.53M","0.92%"
"2007- 03- 16","2,372.66","2,376.82","2,385.32","2,364.36","1.07B","-0.25%"
"2007- 03- 15","2,378.70","2,371.02","2,382.62","2,367.74","786.91M","0.29%"
"2007- 03- 14","2,371.74","2,350.94","2,371.74","2,331.57","1.07B","0.90%"
"2007- 03- 13","2,350.57","2,388.86","2,395.98","2,350.57","1.04B","-2.15%"
"2007- 03- 12","2,402.29","2,385.14","2,404.02","2,384.39","762.52M","0.62%"
"2007- 03- 09","2,387.55","2,403.13","2,404.80","2,375.57","837.34M","-0.01%"
"2007- 03- 08","2,387.73","2,396.55","2,402.20","2,382.00","893.61M","0.55%"
"2007- 03- 07","2,374.64","2,382.65","2,388.78","2,371.92","867.90M","-0.44%"
"2007- 03- 06","2,385.14","2,363.15","2,390.14","2,361.27","966.54M","1.90%"
"2007- 03- 05","2,340.68","2,368.00","2,377.84","2,340.40","1.03B","-1.15%"
"2007- 03- 02","2,368.00","2,389.86","2,401.26","2,368.00","1.09B","-1.51%"
"2007- 03- 01","2,404.21","2,377.18","2,419.15","2,359.44","1.26B","-0.49%"
"2007- 02- 28","2,416.15","2,411.89","2,431.86","2,395.35","1.18B","0.34%"
"2007- 02- 27","2,407.86","2,468.74","2,470.92","2,402.36","1.38B","-3.86%"
"2007- 02- 26","2,504.52","2,525.04","2,525.98","2,492.54","833.31M","-0.42%"
"2007- 02- 23","2,515.10","2,522.53","2,522.84","2,506.95","849.58M","-0.39%"
"2007- 02- 22","2,524.94","2,523.36","2,531.42","2,509.06","846.07M","0.26%"
"2007- 02- 21","2,518.42","2,503.54","2,518.42","2,500.96","850.02M","0.21%"
"2007- 02- 20","2,513.04","2,491.75","2,514.22","2,479.92","945.34M","0.67%"
